time;gFx;gFy;gFz;TgF
5.5790;-0.0300;-0.0210;1.0346;1.035
5.6350;-0.0198;-0.0396;0.9208;0.922
5.6370;0.0227;-0.0147;0.8433;0.844
5.6400;-0.0024;0.0159;0.9359;0.936
5.6410;0.0144;0.0046;0.9010;0.901
5.6420;-0.0110;-0.0257;0.9430;0.943
5.6440;-0.0442;-0.0366;0.9499;0.952
5.6460;-0.0159;-0.0164;0.8707;0.871
5.6470;-0.0298;0.0398;0.9196;0.921
5.6480;-0.0496;0.0242;1.0046;1.006
5.6500;-0.0616;-0.0107;1.1248;1.127
5.6510;-0.0203;-0.0296;1.0781;1.079
5.6530;-0.0327;-0.0623;1.0588;1.061
5.7130;-0.0393;-0.0232;1.0034;1.004
5.7160;-0.0220;0.0149;0.9672;0.968
5.7170;-0.0484;-0.0054;0.9933;0.995
5.7190;-0.0210;-0.0117;0.9921;0.992
5.7210;-0.0213;-0.0081;0.9963;0.997
5.7230;-0.0151;0.0059;0.9767;0.977
5.7250;-0.0125;0.0252;0.9777;0.978
5.7290;-0.0410;0.0032;0.9621;0.963
5.7830;-0.0012;-0.0061;0.9843;0.984
5.7850;0.0083;-0.0247;1.0109;1.011
5.7870;-0.0088;-0.0274;0.9880;0.988
5.7880;0.0054;0.0112;0.9816;0.982
5.7890;0.0066;0.0193;0.9284;0.929
5.7900;-0.0493;0.0105;0.9714;0.973
5.7920;-0.0787;-0.0142;1.0640;1.067
5.7930;-0.0217;-0.0274;1.0591;1.060
5.8100;-0.0745;-0.0235;1.0574;1.060
5.8120;-0.0701;-0.0027;0.9594;0.962
5.8130;-0.0288;0.0415;0.9169;0.918
5.8150;-0.0574;0.0156;0.9569;0.959
5.8170;-0.0042;-0.0195;0.9975;0.998
5.8670;0.0171;-0.0303;1.0075;1.008
5.8690;0.0015;-0.0645;0.9621;0.964
5.8700;-0.0352;-0.0164;0.9482;0.949
5.9200;-0.0481;-0.0100;0.9909;0.992
5.9220;-0.0291;-0.0281;1.0642;1.065
5.9230;-0.0078;-0.0210;1.0574;1.058
5.9260;-0.0044;-0.0318;1.0356;1.036
5.9270;-0.0247;-0.0007;0.9572;0.958
5.9450;-0.0249;0.0181;0.9091;0.910
5.9460;-0.0425;0.0188;0.9858;0.987
5.9480;-0.0376;0.0137;1.0608;1.062
5.9490;-0.0237;0.0066;1.0730;1.073
5.9520;-0.0381;0.0100;1.0512;1.052
5.9540;-0.0374;0.0064;0.9848;0.986
5.9560;-0.0305;-0.0173;0.9323;0.933
6.0440;-0.0327;-0.0391;0.9425;0.944
6.0610;-0.0315;-0.0464;1.0258;1.027
6.0640;-0.0134;-0.0252;0.9853;0.986
6.0660;-0.0015;0.0161;0.9308;0.931
6.0670;-0.0335;0.0462;0.9589;0.961
6.0930;0.0015;0.0388;0.9061;0.907
6.0940;0.0195;0.0029;0.9772;0.977
6.0950;0.0244;-0.0374;1.0381;1.039
6.0970;0.0288;-0.0313;0.9728;0.974
6.0980;-0.0288;-0.0005;0.9191;0.920
6.1020;-0.0286;0.0484;0.8937;0.895
6.1200;-0.0244;0.0415;0.9276;0.929
6.1210;0.0242;-0.0005;1.0051;1.005
6.4160;0.0232;-0.0222;1.0657;1.066
6.4190;-0.0357;-0.0621;1.0979;1.100
6.4200;-0.0586;-0.0335;1.0346;1.037
6.5070;-0.0596;-0.0056;1.0212;1.023
6.5090;-0.0110;0.0020;1.0246;1.025
6.5100;0.0193;0.0139;0.9968;0.997
6.5110;0.0054;-0.0005;0.9882;0.988
6.5120;-0.0305;-0.0142;0.9298;0.930
6.5140;-0.0296;-0.0107;0.9467;0.947
6.5160;-0.0428;-0.0066;0.9675;0.968
6.5170;-0.0384;0.0156;1.0153;1.016
6.5180;-0.0122;0.0208;1.0696;1.070
6.5220;-0.0230;0.0088;1.0486;1.049
6.5240;-0.0176;-0.0132;0.9894;0.990
6.5260;0.0068;-0.0183;0.9938;0.994
6.5270;0.0095;-0.0064;0.9919;0.992
6.5280;0.0005;-0.0081;0.9924;0.992
6.5300;-0.0017;0.0198;1.0569;1.057
6.5310;-0.0230;0.0308;1.0578;1.059
6.5320;-0.0410;0.0239;1.0229;1.024
6.5360;-0.0139;0.0171;1.0065;1.007
6.5390;0.0227;-0.0144;0.9916;0.992
6.5410;0.0354;-0.0469;1.0063;1.008
6.5440;0.0129;-0.0054;1.0630;1.063
6.5470;-0.0430;0.0498;1.0986;1.101
6.5540;-0.0665;0.0459;0.9753;0.979
6.5600;-0.0660;0.0430;0.8223;0.826
6.5690;-0.0068;-0.0154;0.7886;0.789
6.5770;0.0064;-0.0513;0.7979;0.800
6.5810;-0.0129;-0.0281;0.9662;0.967
6.5850;-0.0347;0.0225;1.0979;1.099
6.5860;-0.0352;0.0110;1.0161;1.017
6.5880;0.0103;-0.0230;0.8912;0.892
6.5890;0.0120;-0.0354;0.9271;0.928
6.5900;0.0244;-0.0550;0.8966;0.899
6.5930;-0.0110;-0.0132;0.9543;0.954
6.6460;-0.0413;0.0232;1.0244;1.025
6.6480;-0.0279;0.0381;0.9337;0.935
6.6490;-0.0322;0.0159;0.9271;0.928
6.6500;-0.0144;0.0173;0.9716;0.972
6.6520;-0.0017;0.0242;1.0036;1.004
6.6530;-0.0117;-0.0159;0.9662;0.966
6.6550;-0.0015;0.0029;1.0432;1.043
6.6570;-0.0134;-0.0020;1.0691;1.069
6.6590;-0.0327;-0.0005;1.0048;1.005
6.6600;-0.0056;0.0608;1.0886;1.090
6.6630;0.0107;0.0801;1.0771;1.080
6.6650;-0.0042;0.0525;1.0283;1.030
6.6660;0.0191;0.0154;1.0349;1.035
6.6670;0.0186;-0.0347;0.9628;0.964
6.6680;0.0073;-0.0599;0.8990;0.901
6.6700;0.0274;-0.0381;0.8727;0.874
6.7270;-0.0037;0.0200;1.0024;1.003
6.7290;-0.0244;-0.0059;1.0327;1.033
6.7310;-0.0344;-0.0567;1.0547;1.057
6.7320;-0.0203;-0.0640;1.0232;1.025
6.7340;-0.0349;-0.0794;0.9257;0.930
6.7370;-0.0599;-0.0107;0.9276;0.930
6.7390;-0.0596;0.0388;0.9997;1.002
6.7400;-0.0564;0.0342;1.0024;1.005
6.7890;-0.0042;0.0044;0.9496;0.950
6.7920;0.0249;-0.0024;0.9157;0.916
6.7960;0.0288;0.0098;0.8116;0.812
6.7990;-0.0093;0.0254;0.9064;0.907
6.8010;-0.0322;0.0508;0.9667;0.969
6.8020;-0.0320;0.0533;1.0083;1.010
6.8040;-0.0117;0.0305;1.0324;1.033
6.8550;-0.0139;0.0195;0.9655;0.966
6.8570;-0.0313;-0.0012;0.9330;0.934
6.8590;-0.0098;-0.0171;0.9472;0.947
6.8600;-0.0430;-0.0147;0.9574;0.959
6.8620;-0.0388;-0.0166;0.9828;0.984
6.8630;-0.0103;0.0178;1.0603;1.060
6.8650;-0.0320;-0.0066;0.9787;0.979
6.9150;-0.0191;-0.0242;0.9183;0.919
6.9170;-0.0144;-0.0220;0.9391;0.939
6.9180;-0.0342;-0.0562;0.9078;0.910
6.9200;-0.0022;-0.0498;0.9560;0.957
6.9210;-0.0496;0.0086;1.0950;1.096
6.9270;-0.0887;0.0472;1.1529;1.157
6.9460;-0.0916;0.0176;1.0341;1.038
6.9520;-0.0757;0.0266;0.9606;0.964
6.9560;0.0195;-0.0164;0.7962;0.797
6.9610;0.0344;-0.0352;0.7913;0.793
6.9640;0.0498;0.0225;0.9254;0.927
6.9650;0.0061;0.0550;1.0473;1.049
6.9660;-0.0095;0.0222;0.9970;0.997
7.0870;0.0552;-0.0347;0.7872;0.790
7.0910;0.0230;-0.0567;0.7771;0.780
7.0970;0.0078;-0.0804;0.7847;0.789
7.1150;-0.0354;-0.0388;0.9645;0.966
7.1170;-0.0474;0.0200;1.1197;1.121
7.1180;-0.0300;0.0208;1.0899;1.090
7.1190;-0.0298;0.0232;1.0425;1.043
7.1210;-0.0298;0.0291;1.0134;1.014
7.1220;-0.0366;-0.0061;0.9907;0.991
7.1250;-0.0125;-0.0264;0.9907;0.991
7.1260;-0.0120;-0.0164;1.0486;1.049
7.1280;0.0112;-0.0303;0.9697;0.970
7.1290;0.0100;-0.0205;0.9091;0.909
7.3960;-0.0327;0.0120;0.9105;0.911
7.3980;-0.0518;0.0142;0.8541;0.856
7.3990;-0.0318;-0.0051;0.9215;0.922
7.5010;-0.0276;0.0068;1.0290;1.029
7.5020;0.0181;-0.0039;1.0745;1.075
7.5050;-0.0076;0.0029;1.0864;1.086
7.5060;-0.0093;0.0083;0.9420;0.942
7.5090;0.0049;-0.0176;0.7576;0.758
7.5130;0.0107;-0.0166;0.7666;0.767
7.5180;0.0342;-0.0313;0.7889;0.790
7.5190;-0.0279;-0.0024;0.9621;0.962
7.5200;-0.0542;0.0198;1.1092;1.111
7.5220;-0.0723;0.0151;1.0627;1.065
7.5240;-0.0147;-0.0095;0.9633;0.963
7.5260;-0.0103;-0.0002;1.0312;1.031
7.5280;-0.0415;0.0156;1.1253;1.126
7.5300;-0.0545;-0.0120;1.0894;1.091
7.5320;-0.0735;0.0127;1.1475;1.150
7.5370;-0.0393;0.0034;1.0383;1.039
7.5390;-0.0203;-0.0200;0.9210;0.921
7.5400;-0.0002;0.0261;0.9567;0.957
7.5420;0.0039;0.0381;0.9716;0.972
7.5430;-0.0193;0.0034;0.9557;0.956
7.5450;-0.0100;0.0137;1.0486;1.049
7.5490;-0.0200;-0.0022;1.1184;1.119
7.5510;-0.0254;-0.0147;1.0322;1.033
7.5530;-0.0034;0.0195;0.9767;0.977
7.5550;-0.0178;0.0164;0.9249;0.925
7.5630;0.0037;0.0169;0.8382;0.838
7.5660;0.0205;0.0139;0.9076;0.908
7.5680;0.0176;-0.0200;0.9733;0.974
7.5710;0.0129;-0.0034;0.9596;0.960
7.5740;-0.0276;0.0095;0.9809;0.981
7.5770;-0.0283;0.0366;0.9914;0.992
7.6420;-0.0220;0.0110;0.9999;1.000
7.6440;0.0051;-0.0586;0.9836;0.985
7.6460;-0.0122;-0.0496;0.9821;0.983
7.6470;-0.0362;-0.0809;0.9381;0.942
7.6480;-0.0474;-0.0283;0.8998;0.901
7.6500;-0.0215;0.0264;0.9403;0.941
7.6510;0.0489;0.0024;0.9660;0.967
7.6520;0.0264;-0.0020;1.0061;1.006
7.6540;0.0242;0.0183;1.0251;1.026
7.6560;-0.0151;0.0364;0.9653;0.966
7.6570;-0.0418;0.0059;0.9335;0.934
7.6590;0.0034;0.0452;0.9504;0.951
7.6600;0.0283;0.0599;0.9882;0.990
7.6610;-0.0051;0.0525;1.0532;1.055
7.6620;-0.0010;0.0596;0.9860;0.988
7.6640;-0.0090;0.0034;0.9091;0.909
7.6650;-0.0425;-0.0486;0.9247;0.927
7.6690;-0.0176;-0.0787;0.9132;0.917
7.7200;0.0049;-0.0559;0.9946;0.996
7.7240;-0.0589;-0.0166;1.0781;1.080
7.7270;-0.0972;0.0186;1.0691;1.074
7.7330;-0.0728;0.0369;1.0249;1.028
7.7360;-0.0833;0.0169;1.0163;1.020
7.7370;-0.0076;-0.0198;1.0056;1.006
7.7390;0.0181;-0.0318;1.0112;1.012
7.7400;0.0064;-0.0322;1.0510;1.052
7.7410;-0.0183;-0.0129;1.0664;1.067
7.7940;-0.0359;0.0005;1.0552;1.056
7.7960;-0.0039;-0.0112;1.0745;1.075
7.8000;0.0027;-0.0176;1.0947;1.095
7.8010;-0.0171;-0.0151;1.0950;1.095
7.8030;-0.0440;-0.0068;1.1219;1.123
7.8060;-0.0225;0.0198;1.0195;1.020
7.8590;-0.0423;0.0059;1.0327;1.034
7.8610;-0.0357;-0.0169;1.0659;1.067
7.8630;-0.0105;-0.0098;1.0222;1.022
7.8650;-0.0369;-0.0259;1.0539;1.055
7.8660;-0.0220;-0.0015;0.9701;0.970
7.8680;-0.0164;0.0068;0.9572;0.957
7.8690;0.0032;0.0105;0.9484;0.948
7.9210;0.0264;0.0195;0.9464;0.947
7.9240;0.0015;0.0166;1.0112;1.011
7.9260;-0.0142;0.0298;1.0051;1.006
7.9290;-0.0530;0.0046;1.0222;1.024
7.9340;-0.0584;-0.0156;1.0344;1.036
7.9360;-0.0156;-0.0239;0.9799;0.980
7.9560;0.0093;-0.0173;0.9550;0.955
7.9590;0.0002;0.0044;1.0056;1.006
7.9620;-0.0423;0.0213;1.0610;1.062
7.9670;-0.0340;0.0357;1.0390;1.040
7.9700;-0.0288;0.0068;0.9985;0.999
7.9730;0.0010;-0.0239;0.9320;0.932
7.9760;0.0249;-0.0281;0.9252;0.926
8.2230;-0.0071;-0.0384;0.9938;0.995
8.2280;-0.0181;-0.0203;1.0515;1.052
8.2310;-0.0213;0.0144;1.1040;1.104
8.2350;-0.0186;0.0225;1.0969;1.097
8.2370;-0.0076;-0.0039;1.1021;1.102
8.2960;0.0093;0.0178;1.0847;1.085
8.2980;0.0183;0.0230;1.0725;1.073
8.2990;0.0222;0.0369;0.9929;0.994
8.3000;-0.0012;0.0464;1.0232;1.024
8.3020;-0.0305;0.0078;1.0759;1.076
8.3030;-0.0191;-0.0208;1.0305;1.031
8.3070;-0.0386;-0.0349;1.0622;1.064
8.3090;-0.0340;-0.0017;0.9738;0.974
8.6520;-0.0235;0.0110;0.9342;0.935
8.6540;-0.0537;0.0137;0.9929;0.994
8.6560;-0.0117;-0.0012;1.0161;1.016
8.6570;-0.0313;-0.0117;1.0622;1.063
8.6580;-0.0567;-0.0017;1.0596;1.061
8.6600;-0.0660;0.0129;1.0373;1.040
8.6610;-0.0694;-0.0225;0.9836;0.986
8.6630;-0.0112;-0.0623;0.9069;0.909
8.6650;0.0208;-0.0640;0.9401;0.942
8.6660;0.0156;-0.0425;0.9157;0.917
8.6680;-0.0315;0.0235;0.9484;0.949
8.6690;-0.0371;0.0662;0.9794;0.982
8.6700;-0.0420;0.0584;0.9633;0.966
8.6720;-0.0259;0.0227;1.0244;1.025
8.6730;-0.0054;-0.0166;1.0417;1.042
8.6750;-0.0264;-0.0327;1.0608;1.062
8.6770;-0.0447;0.0042;1.0273;1.028
8.6780;-0.0322;0.0286;1.0070;1.008
8.6960;-0.0242;0.0567;1.0305;1.032
8.6990;-0.0432;0.0344;1.0202;1.022
8.7050;-0.0188;-0.0046;0.9782;0.978
8.7080;-0.0252;-0.0313;0.9230;0.924
8.7160;-0.0406;-0.0403;0.9030;0.905
8.7210;-0.0271;0.0032;0.9176;0.918
8.7240;-0.0344;0.0230;0.9538;0.955
8.7270;-0.0364;-0.0032;0.9249;0.926
8.7340;-0.0293;-0.0469;0.8609;0.863
8.7370;-0.0384;-0.0523;0.9315;0.934
8.7390;-0.0464;-0.0574;0.8866;0.890
8.7400;-0.0599;-0.0166;0.9066;0.909
8.7420;-0.0484;0.0169;0.9731;0.974
8.7430;-0.0222;0.0222;0.9391;0.940
8.7440;0.0029;0.0274;1.0207;1.021
8.7460;-0.0115;-0.0020;1.0586;1.059
8.7470;0.0010;0.0142;1.0390;1.039
8.7480;0.0132;0.0178;0.9843;0.985
8.7490;-0.0086;-0.0176;0.9430;0.943
8.7510;0.0452;0.0112;0.9694;0.971
8.7520;0.0472;0.0020;1.0068;1.008
8.7530;0.0103;0.0098;0.9860;0.986
8.7550;0.0073;0.0567;0.9518;0.954
8.7570;-0.0337;0.0589;1.0090;1.011
8.7600;-0.0107;0.0376;0.9315;0.932
8.7640;0.0511;-0.0007;0.9122;0.914
8.7650;0.0401;-0.0493;0.9479;0.950
8.7660;0.0545;-0.0484;0.9254;0.928
8.7680;0.0049;-0.0239;1.0376;1.038
8.7690;-0.0335;0.0110;1.1008;1.101
8.7700;-0.0183;0.0340;1.1241;1.125
8.7730;-0.0264;0.0222;1.0901;1.091
8.7740;-0.0269;0.0191;1.0305;1.031
8.7750;-0.0386;0.0054;1.0197;1.020
8.7770;-0.0171;0.0147;0.9714;0.972
8.7780;-0.0239;0.0178;1.0246;1.025
8.7790;-0.0384;0.0125;1.1035;1.104
8.7800;-0.0274;-0.0061;1.0498;1.050
8.7820;-0.0300;0.0151;1.0569;1.057
8.7830;-0.0044;0.0425;0.9623;0.963
8.7850;-0.0083;0.0269;0.9257;0.926
8.7860;0.0000;0.0594;0.9919;0.994
8.7870;0.0081;0.0513;1.0200;1.021
8.7880;-0.0181;0.0017;1.0847;1.085
8.8450;0.0012;0.0156;0.9894;0.990
8.8470;-0.0171;-0.0054;0.9240;0.924
8.8480;-0.0528;-0.0344;0.9276;0.930
8.8510;-0.0542;-0.0220;0.8946;0.897
8.8530;-0.0203;-0.0129;0.9745;0.975
8.8550;-0.0533;0.0005;1.0366;1.038
8.8570;-0.0689;0.0220;1.0295;1.032
8.8580;-0.0396;0.0310;0.9997;1.001
8.8590;-0.0445;0.0176;0.9799;0.981
8.8600;0.0176;-0.0002;0.9780;0.978
8.8610;0.0249;-0.0086;1.0141;1.014
8.8630;0.0188;-0.0134;1.0280;1.028
8.9320;-0.0044;-0.0129;1.0212;1.021
8.9360;-0.0205;0.0066;1.0276;1.028
8.9370;0.0181;0.0166;0.9958;0.996
8.9380;0.0051;0.0210;1.0576;1.058
8.9400;0.0020;0.0254;1.0674;1.068
8.9410;-0.0083;0.0107;1.0640;1.064
8.9930;-0.0220;0.0161;1.0205;1.021
8.9950;-0.0232;-0.0115;0.9982;0.999
8.9970;-0.0342;-0.0391;1.0280;1.029
8.9980;-0.0193;-0.0283;1.0459;1.046
9.0000;-0.0293;-0.0454;1.0293;1.031
9.0010;-0.0318;-0.0149;0.9428;0.943
9.0030;-0.0440;0.0235;0.9335;0.935
9.0580;-0.0305;0.0173;0.8697;0.870
9.0600;0.0112;0.0191;0.8805;0.881
9.0610;0.0384;0.0213;0.9482;0.949
9.0620;0.0752;0.0156;0.9386;0.942
9.0640;0.0166;-0.0015;0.9601;0.960
9.0660;0.0257;-0.0259;1.0276;1.028
9.0790;0.0493;-0.0508;1.0381;1.040
9.0810;0.0581;-0.0322;1.0036;1.006
9.0820;0.0432;-0.0042;1.0957;1.097
9.0850;-0.0393;0.0313;1.1419;1.143
9.0880;-0.0493;0.0393;1.0723;1.074
9.0900;-0.0594;0.0100;1.0874;1.089
9.0910;-0.0017;-0.0112;1.0114;1.011
9.4630;0.0156;-0.0239;0.9804;0.981
9.4650;0.0235;0.0112;1.0403;1.041
9.4660;0.0462;0.0403;1.0603;1.062
9.4700;0.0296;0.0217;1.0407;1.041
9.4710;0.0533;-0.0054;0.9762;0.978
9.4720;0.0117;-0.0100;0.9113;0.911
9.4770;-0.0117;-0.0098;0.8758;0.876
9.4800;0.0042;0.0381;0.8800;0.881
9.4810;0.0181;0.0169;0.9384;0.939
9.4820;0.0154;0.0210;1.0239;1.024
9.4840;-0.0054;0.0203;1.0798;1.080
9.4860;-0.0125;0.0049;1.0334;1.034
9.4870;-0.0354;0.0537;1.0305;1.032
9.4880;-0.0396;0.0342;1.0258;1.027
9.4900;-0.0046;0.0210;0.9445;0.945
9.4910;0.0166;0.0225;0.9655;0.966
9.4920;0.0186;0.0432;1.0109;1.012
9.4940;0.0037;-0.0222;0.9403;0.941
9.4950;-0.0503;-0.0941;0.9464;0.952
9.5050;-0.0325;-0.0735;1.0046;1.008
9.5090;-0.0579;-0.0948;0.8920;0.899
9.5160;-0.0665;-0.0298;0.8954;0.898
9.5200;-0.0252;0.0442;0.9513;0.953
9.5230;-0.0445;-0.0000;0.9423;0.943
9.5260;0.0166;-0.0169;0.9819;0.982
9.5290;0.0354;0.0029;1.0327;1.033
9.5320;0.0335;0.0078;1.0161;1.017
9.5350;0.0203;0.0386;1.0124;1.013
9.5370;-0.0068;0.0271;0.9728;0.973
9.5400;0.0083;-0.0210;0.9220;0.922
9.5450;-0.0274;-0.0242;0.9374;0.938
9.5480;-0.0068;-0.0029;0.9753;0.975
9.5520;0.0276;0.0606;1.0491;1.051
9.5550;-0.0142;0.0479;0.9306;0.932
9.6390;-0.0183;-0.0017;0.9132;0.913
9.6430;-0.0787;-0.0757;0.8734;0.880
9.6470;-0.0679;-0.0967;0.6139;0.625
9.6520;-0.0310;-0.0188;0.8145;0.815
9.6570;-0.0100;0.0569;0.8626;0.865
9.6620;0.0220;0.0933;0.8404;0.846
9.6660;-0.0171;0.0767;1.0378;1.041
9.6690;-0.0274;0.0552;1.0119;1.014
9.6710;-0.0142;-0.0183;0.9306;0.931
9.6720;-0.0120;-0.0525;0.9196;0.921
9.6740;0.0200;-0.0398;0.9743;0.975
9.6760;0.0059;-0.0403;0.9877;0.989
9.6770;-0.0318;0.0112;1.0566;1.057
9.6780;-0.0274;0.0503;1.0547;1.056
9.6800;-0.0660;-0.0073;0.9743;0.977
9.6810;-0.0371;-0.0696;0.8907;0.894
9.7360;-0.0078;-0.0767;0.8915;0.895
9.7370;0.0239;-0.0535;0.9340;0.936
9.7390;0.0689;0.0195;0.9892;0.992
9.7400;0.0511;0.0511;1.0786;1.081
9.7430;0.0327;0.0274;1.0837;1.085
9.7450;-0.0230;0.0247;1.1397;1.140
9.7480;-0.0191;0.0848;1.1297;1.133
9.7510;0.0476;0.1864;1.0855;1.102
9.7570;-0.1026;0.0493;0.7933;0.801
9.7620;0.0865;0.1014;0.6684;0.682
9.7680;0.2160;0.0906;0.6095;0.653
9.7750;0.1129;-0.0320;0.5678;0.580
9.8350;0.2981;0.1314;0.7627;0.829
9.8430;0.1368;0.0669;0.7686;0.784
9.8480;-0.0403;0.0437;0.8934;0.895
9.8510;-0.0281;0.0308;0.9027;0.904
9.8530;-0.0872;-0.0296;0.9232;0.928
9.8550;-0.0462;-0.0472;0.9697;0.972
9.8590;0.0107;-0.1060;0.8971;0.903
9.8610;0.0347;-0.0415;0.8976;0.899
9.9160;0.0770;0.0369;0.9438;0.948
9.9170;0.0191;0.0726;0.9640;0.967
9.9190;-0.0112;0.0437;0.9985;1.000
9.9200;-0.0015;0.0327;1.0293;1.030
9.9210;-0.0100;0.0078;1.0144;1.014
9.9230;0.0022;0.0132;0.9960;0.996
9.9240;-0.0564;0.0303;0.9858;0.988
9.9260;-0.0789;0.0078;1.0046;1.008
9.9270;-0.0388;0.0078;1.0141;1.015
9.9280;-0.0195;-0.0225;1.0271;1.027
9.9820;0.0129;0.0115;1.0097;1.010
9.9850;0.0274;-0.0024;0.9736;0.974
9.9860;-0.0208;-0.0388;0.9467;0.948
9.9880;-0.0396;-0.0137;1.0051;1.006
9.9890;-0.0611;-0.0501;0.9887;0.992
9.9910;-0.0645;-0.0386;0.9912;0.994
9.9920;-0.0093;0.0015;0.9782;0.978
10.0420;-0.0435;-0.0222;0.9811;0.982
10.0450;-0.0450;0.0042;1.0669;1.068
10.0460;-0.0291;-0.0068;1.0068;1.007
10.0480;-0.0718;-0.0464;0.9621;0.966
10.0490;-0.0230;-0.0381;0.9760;0.977
10.0510;-0.0007;-0.0298;0.8451;0.846
10.1070;0.0042;0.0159;0.8600;0.860
10.1110;-0.0064;0.0679;0.9872;0.990
10.1140;0.0005;0.0203;0.8871;0.887
10.1160;0.0340;-0.0274;0.9318;0.933
10.1170;0.0528;-0.0300;0.9877;0.990
10.1320;0.0489;-0.0225;0.9877;0.989
10.1340;-0.0039;0.0391;1.0554;1.056
10.4780;-0.0388;0.0408;1.0769;1.078
10.4810;-0.0347;0.0469;1.1048;1.106
10.4820;0.0076;0.0364;1.0762;1.077
10.4850;0.0208;0.0171;1.0065;1.007
10.4870;0.0161;0.0577;0.9831;0.985
10.5430;-0.0024;0.0235;0.8824;0.883
10.5470;-0.0169;0.0420;0.8382;0.839
10.5480;-0.0022;0.0694;0.8350;0.838
10.5510;0.0093;0.0459;0.9149;0.916
10.5530;-0.0066;0.0833;0.9596;0.963
10.5580;-0.0266;0.0679;0.9479;0.951
10.5610;-0.0279;0.0215;1.0002;1.001
10.5650;-0.0093;0.0274;0.9643;0.965
10.5680;0.0261;-0.0022;1.0232;1.023
10.5710;0.0257;-0.0061;0.9951;0.995
10.5750;-0.0164;0.0230;1.0828;1.083
10.5820;-0.0750;0.0506;1.1756;1.179
10.5890;-0.0537;0.0254;1.0644;1.066
10.5920;0.0034;-0.0254;1.0403;1.041
10.5950;0.0481;-0.0511;0.9108;0.913
10.5980;0.0689;-0.0413;0.8404;0.844
10.6010;0.0098;0.0213;0.9740;0.974
10.6040;-0.0332;0.0379;1.0109;1.012
10.6070;-0.0205;0.0550;1.0227;1.024
10.6100;0.0161;0.0366;0.9753;0.976
10.6120;0.0222;0.0193;0.9538;0.954
10.6160;0.0335;0.0315;0.9086;0.910
10.6180;0.0242;0.0161;0.8140;0.815
10.6240;0.0064;0.0178;0.8287;0.829
10.6340;0.0191;0.0186;0.8174;0.818
10.6360;0.0059;0.0293;0.9648;0.965
10.6440;-0.0154;0.0327;0.9890;0.990
10.6460;-0.0281;0.0191;0.9039;0.905
10.6470;-0.0044;0.0083;0.8903;0.890
10.6490;-0.0083;-0.0120;0.8805;0.881
10.6500;-0.0042;-0.0249;0.9938;0.994
10.6520;-0.0054;-0.0208;0.9784;0.979
10.6530;0.0093;0.0171;1.0276;1.028
10.6550;0.0562;0.0708;1.0346;1.039
10.6650;0.0366;0.0445;1.0070;1.009
10.6670;0.0523;0.0511;1.0967;1.099
10.6680;0.0156;0.0210;1.0505;1.051
10.6700;-0.0156;0.0066;1.0276;1.028
10.7930;0.0195;0.0723;1.0393;1.042
10.7950;0.0068;0.0308;1.0549;1.055
10.7960;0.0088;0.0498;1.0390;1.040
10.7980;0.0054;0.0533;0.9999;1.001
10.7990;-0.0259;-0.0129;1.0232;1.024
10.8010;-0.0349;0.0315;0.9345;0.936
10.8050;-0.0586;0.0154;0.8773;0.879
10.8070;-0.0257;-0.0122;0.7578;0.758
10.8100;-0.0366;0.0396;0.7705;0.772
10.8120;-0.0518;0.0379;0.9027;0.905
10.8140;-0.0208;0.0450;1.0232;1.024
10.8180;-0.0464;0.0635;1.2059;1.208
10.8210;-0.0105;0.0156;0.9963;0.996
10.8230;-0.0071;0.0046;1.0156;1.016
10.8250;-0.0498;-0.0151;1.0466;1.048
10.8260;-0.0660;-0.0076;1.0012;1.003
10.8280;-0.0533;-0.0039;1.0505;1.052
10.8290;-0.0081;-0.0371;0.8710;0.872
10.8860;0.0288;-0.0547;0.7774;0.780
10.8900;0.0098;-0.0586;0.8331;0.835
10.8920;-0.0279;-0.0020;0.9919;0.992
10.8940;-0.0493;0.0024;1.0625;1.064
10.8960;-0.0581;0.0410;1.0556;1.058
10.8970;-0.0376;0.0386;0.9760;0.977
10.8980;-0.0300;0.0327;0.9372;0.938
10.9000;-0.0386;0.0792;0.9865;0.990
10.9010;-0.0330;0.0374;0.9010;0.902
10.9030;-0.0034;0.0354;0.9218;0.922
10.9050;0.0391;0.0369;0.9017;0.903
10.9080;0.0198;0.0271;0.9347;0.935
10.9090;0.0044;0.0308;0.9582;0.959
10.9100;-0.0349;-0.0054;0.8753;0.876
10.9150;-0.0274;-0.0261;0.8487;0.850
10.9200;-0.0381;-0.0450;0.8585;0.861
11.0000;-0.0713;-0.0388;1.0041;1.007
11.0040;-0.0550;-0.0076;1.0295;1.031
11.0080;-0.0855;0.0083;0.9987;1.002
11.0100;-0.0046;0.0489;0.9059;0.907
11.0130;0.0032;0.0257;0.8433;0.844
11.0160;-0.0386;-0.0227;0.9010;0.902
11.0200;-0.0171;-0.0315;0.9526;0.953
11.0230;-0.0730;-0.0672;0.9430;0.948
11.0770;-0.0559;-0.0391;0.9032;0.906
11.0790;-0.0249;-0.0073;0.9088;0.909
11.0800;-0.0655;0.0222;0.9679;0.970
11.0810;-0.0599;0.0633;1.0608;1.064
11.0830;-0.0010;0.0347;0.9938;0.994
11.0840;-0.0281;0.0567;1.0801;1.082
11.0860;-0.0469;0.0413;1.1189;1.121
11.0890;-0.0452;-0.0122;1.0559;1.057
11.0900;-0.0967;0.0039;1.1526;1.157
